Price;RegistrationYear;Power;Kilometer
3400;2005;101;150000
490;1999;101;150000
5600;2010;65;40000
2300;2003;109;150000
14490;2008;177;150000
1995;1992;75;70000
5700;2010;87;80000
13400;2012;86;40000
9990;2008;170;100000
13900;2005;299;150000
7000;2007;110;125000
8700;2007;95;70000
10850;2015;99;20000
1;1978;185;150000
3500;2016;105;150000
6980;2004;150;125000
900;2003;60;150000
8990;2012;99;70000
1199;2002;75;150000
3900;2003;80;80000
650;1999;90;150000
10900;2008;179;150000
9249;2010;105;80000
5100;2005;90;100000
3900;1988;200;150000
3000;2016;122;150000
16600;2013;120;70000
6600;2007;120;70000
5200;2004;136;80000
3200;2006;0;150000
3350;2003;82;90000
1600;2000;170;150000
10950;2012;120;30000
1700;2004;63;150000
950;1996;88;150000
4500;2003;90;150000
4300;2008;150;150000
1800;2016;106;150000
300;1998;54;150000
1000;1999;101;5000
1000;2005;89;150000
100;1995;75;150000
700;2016;200;150000
14190;2012;140;90000
170;2016;75;70000
100;2000;54;150000
5499;2002;170;150000
0;2016;90;150000
8000;2005;150;150000
5000;2003;0;100000
14190;2005;340;150000
2500;2001;132;150000
3400;2005;75;150000
2850;2017;136;150000
1350;1999;150;150000
200;1995;0;150000
1850;2005;95;150000
2700;2016;129;150000
600;1995;60;150000
2000;1998;150;150000
1500;2003;125;150000
400;1998;58;150000
1500;1986;65;150000
2800;2003;102;150000
8500;1999;102;150000
4900;2005;140;150000
3999;1982;34;90000
0;1997;75;150000
15750;2014;105;30000
1600;2001;136;150000
1;2004;180;150000
180;1999;75;150000
800;1995;0;150000
10550;2010;105;80000
5999;2008;105;100000
1750;1999;101;150000
8500;2005;218;100000
2800;2017;125;150000
4800;2005;143;150000
500;1996;116;150000
13800;2012;109;150000
850;2001;116;5000
6250;2007;140;150000
1999;1996;0;150000
8990;2008;105;150000
250;1999;75;150000
950;1999;184;150000
10400;2009;150;100000
4600;2007;200;150000
6150;2009;90;100000
3900;2005;105;150000
5250;2004;105;5000
950;1996;60;150000
400;1995;90;150000
1690;2004;179;150000
10500;2012;86;60000
350;1994;115;150000
1700;2017;193;150000
1399;2000;101;125000
999;2017;75;125000
10900;1985;230;90000
15000;2008;143;100000
2100;2009;58;150000
400;1997;59;150000
600;1999;150;150000
0;2001;299;5000
11999;2008;235;150000
9490;2014;75;20000
3200;1993;162;150000
3999;2005;163;150000
160;2005;125;150000
1000;1996;60;150000
6900;2010;150;125000
14800;2012;140;150000
5950;2007;163;150000
1000;1993;116;150000
9700;2005;174;150000
1800;2001;107;150000
249;1999;0;125000
5450;2010;90;150000
1799;2002;0;125000
4800;2013;69;60000
0;2005;0;5000
1450;2002;75;150000
800;1986;0;100000
3400;2004;131;150000
10900;2007;143;80000
1450;2001;103;150000
13500;2008;150;125000
1000;1999;60;125000
1200;2004;90;125000
19950;2014;110;5000
2500;2000;105;150000
1800;2001;125;80000
2500;2001;129;150000
650;2002;109;150000
1100;1999;106;150000
600;2017;105;125000
1200;2001;58;125000
3499;2002;136;150000
8500;1988;171;150000
0;1980;150;150000
3999;2001;129;125000
6870;2012;60;60000
1450;2003;65;150000
899;2003;75;150000
15000;1986;120;150000
7500;2008;80;100000
14200;2010;116;70000
2300;2003;131;150000
17890;2008;239;150000
1050;2000;75;150000
350;2017;0;5000
1950;2001;127;100000
1890;2000;193;150000
500;1997;116;150000
7650;2007;116;150000
750;2000;72;150000
13900;2017;0;150000
150;1997;60;150000
700;1997;101;150000
750;1998;101;150000
1490;1998;145;150000
1100;1991;57;125000
6000;2010;60;60000
600;2004;105;150000
3550;2006;0;150000
6490;2008;105;70000
4500;2000;140;125000
6000;2008;174;100000
17490;2011;140;150000
750;2001;0;150000
4150;2007;120;150000
12899;2007;231;150000
7400;2008;116;125000
1050;2017;101;150000
5800;2011;60;80000
3000;2005;136;150000
1340;1999;0;150000
3500;2009;54;70000
3100;2007;0;150000
1700;1997;95;125000
15200;2007;231;90000
3450;2001;110;150000
4800;2008;90;125000
0;2000;0;150000
550;2002;75;150000
750;2001;125;150000
450;2017;54;150000
10600;2004;204;150000
5990;2006;140;125000
0;1998;110;150000
5700;2010;84;150000
10500;2014;69;40000
1050;2000;0;150000
3000;2001;150;150000
6500;2007;243;150000
5900;2009;69;70000
2250;1999;101;80000
6200;2016;125;80000
2600;1999;193;150000
500;1997;193;150000
19499;2010;272;80000
3499;2006;54;125000
150;1993;0;150000
5499;2005;122;150000
1450;2016;60;150000
6250;2005;102;90000
12990;2009;0;150000
8999;2006;122;150000
8000;2008;141;100000
500;1998;54;150000
222;1996;45;150000
400;1995;90;5000
2600;2000;178;150000
2200;1999;75;150000
8950;2005;231;150000
2650;2003;147;125000
2350;2006;75;150000
15600;2007;170;150000
1;1996;90;150000
1400;2001;120;150000
9990;2008;177;150000
120;1998;54;150000
7000;2011;176;150000
6250;2004;0;150000
250;1998;0;150000
4999;2010;95;150000
1490;1999;101;150000
3500;2003;75;150000
15999;2009;211;125000
250;1987;87;150000
990;1998;101;150000
800;2002;116;150000
10800;1993;220;150000
4700;2008;75;70000
350;1989;113;150000
12900;2008;154;150000
2650;2001;115;150000
850;1994;75;150000
19500;2008;264;60000
5200;2004;102;80000
999;1999;224;150000
1000;2000;0;150000
250;1996;0;150000
5100;2007;88;125000
650;2000;0;125000
550;1999;75;150000
16990;2014;140;30000
2600;2006;86;125000
2300;1998;150;150000
15000;2009;163;125000
675;2005;60;150000
5000;1988;160;100000
2100;2000;0;125000
790;1996;60;150000
4500;2016;0;60000
17000;2012;120;80000
2300;2000;0;150000
2650;2002;166;125000
550;1999;125;150000
11999;2011;122;60000
4299;1995;116;150000
1700;2001;75;150000
8600;2006;163;150000
990;2016;50;150000
2300;2001;75;150000
18500;2013;109;60000
700;2000;50;5000
599;1997;60;150000
6990;2007;116;150000
9300;2008;100;150000
2450;2002;110;150000
11200;2010;102;90000
3900;2005;90;150000
3860;2002;170;150000
6400;2001;179;150000
9999;2011;140;100000
1300;2001;180;150000
12000;2007;170;125000
350;2000;60;150000
1950;2003;110;150000
350;1996;150;150000
950;1998;60;150000
10900;2011;80;40000
499;1998;0;150000
750;1996;110;150000
3200;1991;0;150000
6900;2012;77;50000
3999;2007;90;125000
11700;2005;150;150000
2350;2003;163;150000
500;1999;60;150000
3400;2003;86;150000
3850;2006;116;125000
4350;2004;163;150000
800;2003;60;150000
8888;2010;140;80000
10900;2011;122;90000
4990;2009;156;150000
850;2017;60;150000
1980;2001;170;150000
9500;2007;313;150000
10800;1974;0;5000
6900;2004;150;125000
3999;2005;113;150000
16800;2011;239;150000
14900;2010;0;90000
700;1997;115;150000
3290;2003;139;150000
1990;2002;75;150000
5500;1997;178;150000
6300;2004;131;150000
400;1995;136;150000
1200;2003;148;150000
600;1997;131;150000
11000;2009;170;150000
8900;2009;140;150000
0;1991;0;150000
1350;2000;0;125000
1099;1996;50;150000
3500;2002;101;150000
6890;2007;109;150000
1490;1989;211;150000
1050;1998;125;150000
350;1992;60;150000
18990;2011;245;150000
599;1994;75;150000
6150;2012;60;60000
8900;2006;200;150000
1000;1999;54;150000
0;2016;0;125000
14000;2013;136;150000
1;1996;0;150000
2100;2000;165;150000
5500;2016;129;90000
599;2002;0;150000
1550;2000;0;150000
12300;2010;150;80000
6300;2007;160;150000
80;1998;0;150000
0;1998;60;150000
300;2000;55;125000
450;2000;0;150000
1800;1996;193;150000
598;1996;75;150000
1500;2000;130;150000
0;1997;75;150000
4000;2003;0;5000
590;1994;116;150000
190;1998;90;150000
2749;1999;0;150000
3600;2006;101;150000
999;1998;75;100000
1700;2003;75;125000
6600;2007;129;100000
1250;1999;75;150000
250;2016;75;150000
5500;2007;140;150000
0;2016;0;150000
6600;2003;102;150000
2000;1985;0;80000
3200;1998;0;150000
799;1999;44;150000
333;2000;45;150000
9500;1984;136;150000
7500;2011;71;40000
1850;1999;75;150000
9690;2007;143;150000
4200;1996;122;150000
10490;2006;150;125000
7900;2009;131;100000
700;2017;0;150000
1250;1997;122;150000
1850;1996;116;150000
2300;2006;58;90000
15000;2007;232;125000
1500;2004;68;150000
600;1996;0;150000
3250;1998;193;150000
499;1994;45;150000
150;2016;0;150000
899;2005;0;150000
1800;1978;0;150000
1999;2002;101;150000
650;2000;54;150000
1450;1998;101;150000
5000;2008;224;150000
5200;2007;0;150000
8499;2005;163;150000
3200;2000;101;125000
500;1997;116;150000
1450;2000;75;150000
2490;2003;75;90000
5000;2006;163;150000
8250;2007;140;150000
2000;2002;0;150000
6500;1998;120;125000
500;2016;0;150000
11000;2007;200;150000
4300;2006;140;150000
850;1992;150;150000
4390;2005;150;150000
200;1995;55;150000
3200;2003;116;150000
550;1999;60;150000
1250;1996;95;150000
1300;2017;0;80000
4499;2004;190;150000
200;1994;111;150000
9500;2008;180;150000
1900;1996;90;125000
3500;2001;131;150000
6499;2003;193;150000
2500;1995;170;150000
400;1995;60;150000
6999;2016;140;125000
2050;2001;105;150000
850;1999;75;150000
4199;2008;150;150000
1850;2001;90;150000
0;1999;60;150000
18499;2009;306;150000
5500;1998;224;150000
600;2000;132;150000
750;2002;58;150000
17250;2012;160;60000
4700;2006;54;60000
3300;2005;0;150000
7900;2005;163;150000
9999;2006;350;150000
9600;2005;180;150000
3290;2005;60;40000
2500;2001;116;150000
1550;2000;101;150000
4500;2004;136;150000
300;1995;100;150000
17450;2011;177;125000
0;2017;90;150000
1299;1990;54;150000
7800;2005;163;150000
200;1994;0;150000
1300;1996;150;150000
900;1997;143;150000
3499;2004;166;125000
199;1991;55;150000
2890;2005;69;150000
3499;2005;140;90000
4700;2005;105;150000
7499;2008;116;80000
5600;2018;90;70000
0;2006;0;80000
4500;2005;140;150000
1400;1995;144;150000
1200;2000;75;150000
1900;1996;110;150000
9990;2006;170;150000
13400;2007;131;80000
2500;2002;163;150000
1500;1999;90;150000
1350;2017;0;150000
590;1995;45;150000
1100;2017;45;150000
16800;1972;160;100000
14000;2008;240;150000
15900;2014;105;10000
6200;2004;140;150000
2700;2001;102;150000
8400;2006;147;150000
6900;2006;150;150000
950;1989;72;150000
18900;2011;170;150000
100;2000;75;150000
700;2004;0;150000
900;1999;0;150000
100;2016;0;150000
7250;2002;224;150000
4500;2010;84;60000
3600;1998;100;100000
2997;2003;150;150000
3900;2003;163;150000
4700;2005;116;150000
700;1997;116;150000
2650;2004;0;5000
8499;2005;204;125000
1750;2001;205;150000
2950;2004;101;70000
650;2017;100;150000
14899;2010;143;125000
2000;2018;150;150000
1090;2000;54;150000
1650;1999;110;150000
1550;1998;125;5000
3400;2008;87;125000
4500;2007;105;125000
11550;2006;143;150000
1800;2006;69;125000
650;1999;58;150000
5500;2008;170;150000
1550;1999;101;150000
9000;2008;120;70000
7595;2005;150;125000
1400;1999;60;150000
650;2001;75;125000
1999;2001;110;150000
1400;1995;68;150000
299;2002;60;150000
9999;2012;105;30000
1400;2005;60;125000
6099;2009;110;125000
16900;2008;231;125000
1800;2001;75;125000
3200;2003;131;150000
6800;2008;105;150000
3999;1999;180;150000
850;2000;116;150000
7800;2005;115;90000
3890;2003;150;150000
100;2016;75;150000
2900;2005;80;125000
0;1997;75;150000
7900;2002;231;150000
8800;2010;170;150000
7590;2007;175;150000
0;1991;60;80000
2300;2002;90;125000
950;1995;55;150000
1000;1985;0;80000
1300;1998;60;125000
6900;2006;160;150000
16450;2010;177;150000
15300;2011;172;125000
350;2001;122;125000
8700;2011;115;125000
3800;2002;143;150000
599;2000;75;150000
6200;2002;192;150000
169;1998;68;150000
8990;2009;95;50000
600;2017;0;5000
2990;2005;61;70000
1299;2017;193;150000
580;2015;177;40000
3600;1995;136;150000
690;2002;58;150000
1500;2000;125;150000
2500;1995;150;150000
900;1997;60;100000
850;1997;0;150000
2999;1999;0;70000
1650;2003;0;150000
4700;2008;80;80000
2400;2007;67;150000
1400;1998;190;150000
2222;2007;170;150000
650;2002;131;150000
5555;2003;0;150000
850;2001;136;150000
0;2019;1;5000
6500;2010;71;60000
3790;2008;150;150000
650;1991;70;150000
1400;2001;105;150000
6500;2006;170;50000
3600;2017;97;70000
899;2004;60;125000
1800;1997;70;150000
15499;2012;136;125000
1799;2005;109;150000
4650;2006;140;150000
7490;2005;235;100000
2999;1983;0;100000
7800;2010;99;50000
3490;2006;75;125000
1399;2001;54;125000
2600;2004;0;150000
400;1997;0;100000
2980;2003;101;150000
15555;2009;170;150000
2500;2006;150;125000
12950;2011;170;150000
200;2016;59;150000
3299;2005;83;125000
3199;1999;155;150000
3200;2000;101;60000
700;1995;90;5000
2500;1970;23;100000
1250;2000;0;150000
2990;2002;170;150000
3700;2001;131;125000
4500;2006;90;125000
2000;2003;131;150000
5999;2009;80;125000
450;1998;101;150000
8400;2011;86;60000
8999;2007;116;90000
1000;2000;0;150000
4250;2007;125;125000
550;1998;60;150000
299;1997;0;150000
3990;2005;101;150000
13555;2013;110;70000
500;2005;584;125000
750;1996;110;150000
2450;2004;85;125000
0;2001;75;150000
450;1990;55;150000
6200;2010;96;100000
3500;2004;75;50000
16000;2007;224;150000
750;2001;115;150000
2890;2009;75;90000
11200;2009;136;150000
12499;2008;200;150000
999;1998;65;125000
699;2017;64;150000
4650;2017;140;150000
1;1999;0;5000
14000;2006;250;100000
5450;2002;170;150000
3300;2009;65;80000
300;2000;0;5000
13990;1994;272;150000
500;1997;46;150000
600;1997;0;150000
500;1995;54;150000
2900;2003;113;150000
8400;2009;75;60000
2099;1993;110;150000
2449;2000;115;150000
7500;2004;344;150000
13950;2011;140;90000
550;2016;75;125000
1550;2000;75;150000
18700;2014;0;30000
1490;2000;61;150000
17490;2011;178;80000
2900;2001;116;150000
1850;1999;75;125000
4890;1974;23;50000
9500;2002;322;150000
3690;2006;131;150000
6900;2001;0;125000
1500;1996;125;150000
3000;2005;170;150000
2200;1999;116;150000
3300;2003;101;125000
5200;2017;131;150000
2499;1999;118;150000
14600;2006;218;125000
750;1999;116;150000
1550;1996;125;150000
3900;2004;143;150000
3200;2003;136;150000
5490;2005;143;150000
5700;2004;102;125000
15650;2012;126;20000
2000;1970;0;100000
3590;2002;116;150000
550;2001;0;150000
15490;2014;117;20000
11900;2002;102;150000
1600;2005;131;150000
8990;2012;109;70000
1500;2002;75;150000
2599;2006;88;150000
450;1996;114;150000
16800;2013;120;30000
18600;2013;143;70000
6500;2016;122;100000
3490;1999;150;150000
3200;2005;140;150000
0;1997;163;150000
5500;2006;126;150000
1900;1997;0;30000
11800;2009;150;90000
80;2006;140;5000
7500;2001;151;150000
350;1999;50;150000
990;1999;110;150000
3399;2018;128;150000
1250;1995;125;150000
7499;2007;105;150000
1450;1998;0;150000
15999;2009;170;90000
7850;2009;80;125000
180;1998;170;5000
3950;2016;103;150000
225;1994;60;125000
900;2005;68;80000
8800;2006;0;150000
499;1999;75;150000
2900;2003;75;150000
2200;2004;125;150000
8150;2013;60;30000
2499;2001;131;150000
6450;2006;105;125000
6950;2001;170;125000
8699;2008;224;150000
4900;2010;86;125000
700;1999;90;150000
8900;2009;170;100000
600;2001;0;150000
500;1991;90;90000
2499;2002;80;150000
600;1995;54;150000
370;1994;88;125000
3000;2002;101;150000
10950;2007;163;150000
5800;2012;0;30000
7500;2007;0;150000
4400;2004;75;125000
2430;2004;90;20000
1300;2001;64;150000
19900;2011;272;90000
8600;2006;115;70000
1699;1997;0;5000
2600;2004;131;150000
950;2000;116;150000
1500;2001;125;150000
2999;2004;110;150000
8000;2005;140;150000
1150;2016;101;150000
2550;1999;100;150000
1800;2000;116;150000
800;1997;116;150000
13790;2008;143;90000
6499;2002;0;10000
3899;2007;110;150000
5499;2004;204;150000
0;2000;0;5000
600;2016;0;150000
1400;2000;101;150000
12990;2011;105;70000
5800;2005;204;150000
1500;1999;75;150000
450;2001;0;150000
6400;2007;150;150000
3499;1998;250;150000
3100;1998;75;150000
1099;1997;54;100000
7200;2005;218;150000
3999;2007;109;150000
11900;1989;69;150000
5555;2006;150;125000
1990;2005;58;125000
1390;2004;116;150000
900;1996;136;150000
649;2016;82;5000
650;2002;131;150000
300;2003;75;70000
2200;2003;103;125000
3300;2005;120;150000
8900;2018;160;125000
9500;2001;222;150000
2699;2008;77;125000
2490;2001;125;150000
5900;2013;69;30000
900;2000;0;20000
350;1995;60;150000
3500;2006;136;150000
1500;1995;131;150000
6999;2003;143;150000
200;2000;60;125000
7590;2009;120;50000
770;2002;75;150000
3100;2002;110;5000
680;1997;60;150000
800;1999;68;150000
800;2017;75;150000
4400;2007;120;150000
1800;1996;80;150000
3600;1997;204;150000
1300;2018;54;150000
125;2000;55;150000
5950;2004;136;125000
400;2000;150;150000
0;2001;115;150000
3750;1998;0;150000
3750;1999;128;150000
17990;2005;224;125000
1000;2001;75;150000
7250;2005;150;150000
11600;2012;163;70000
4990;2006;105;150000
1999;2005;86;125000
750;1993;116;150000
690;1996;115;150000
6499;2004;163;150000
2599;2016;69;100000
2450;2017;134;125000
350;1996;60;150000
4690;1999;129;150000
5100;2008;105;150000
5300;2005;105;150000
3500;2007;170;150000
6400;2006;231;150000
800;1999;75;150000
4650;2005;101;150000
9500;2013;90;20000
8900;1978;221;150000
7800;2006;200;150000
8500;2001;179;150000
5500;2005;177;150000
1200;1998;101;150000
0;2000;0;125000
3800;2006;92;100000
5999;2008;101;100000
6300;2010;71;50000
960;2006;58;150000
850;1997;101;150000
4000;2001;250;150000
1200;1999;170;150000
5555;2011;82;30000
250;2000;140;150000
1500;1998;90;150000
14900;2011;140;100000
18450;2012;143;70000
1400;2016;170;150000
2399;1999;286;150000
11800;2011;109;150000
1999;2001;170;150000
550;1996;45;150000
2800;2003;122;150000
16350;2008;131;150000
6500;2004;204;150000
6543;2008;45;70000
3700;2001;131;150000
350;1994;75;150000
1250;2001;58;100000
17777;1997;340;150000
650;1996;0;125000
8100;2008;140;150000
600;1998;82;150000
2800;2004;75;150000
950;2000;0;150000
599;1998;88;150000
950;1997;60;80000
1200;1995;175;5000
1150;1996;101;125000
7950;2008;147;90000
200;2000;0;125000
19950;2011;136;100000
500;2000;0;90000
600;2002;95;150000
2655;2005;105;150000
1299;1999;165;150000
4800;2011;75;50000
7800;2003;131;150000
680;2017;60;150000
2250;2001;131;150000
1750;2006;73;100000
4300;1996;193;150000
0;2000;0;150000
17999;2007;218;125000
5300;2011;69;100000
500;1999;50;150000
599;1993;125;150000
3200;1992;197;150000
500;1999;101;150000
450;1998;0;150000
100;1999;55;90000
15500;2011;260;150000
899;1999;102;150000
2190;2001;75;150000
1850;2002;75;125000
7500;2013;60;20000
649;1997;54;150000
2190;2005;67;80000
1200;1996;0;150000
2500;2005;143;150000
300;1997;150;150000
330;2016;0;150000
12300;2014;101;30000
800;1996;90;150000
660;1999;45;150000
699;1999;60;150000
15900;2012;140;125000
12000;1985;72;90000
2800;1994;68;150000
1000;2002;50;150000
3200;2004;105;150000
199;1999;0;150000
3100;2002;75;125000
3499;1995;193;150000
2200;1989;90;150000
2990;1997;150;150000
2850;2005;0;40000
2600;1994;90;150000
5999;2004;75;60000
272;2015;109;5000
2500;1996;125;150000
3900;2003;130;150000
600;1996;175;150000
16900;2009;170;60000
2700;2001;140;150000
3800;1999;170;150000
1350;1997;193;150000
1480;2000;131;20000
150;1996;0;150000
2500;2004;109;20000
4750;2017;0;150000
1999;2000;0;5000
11199;2011;105;60000
3650;2005;73;100000
599;1998;101;150000
850;2017;60;150000
4200;2001;150;150000
690;1999;0;125000
999;1999;101;150000
2100;2003;80;150000
650;2002;0;150000
499;2000;75;150000
2200;2017;185;150000
690;2002;60;150000
2500;2016;155;150000
2550;2005;75;150000
5600;2010;60;70000
4200;2004;105;150000
250;1994;150;150000
1900;2005;0;80000
1480;2001;90;150000
220;1997;65;125000
2999;2004;116;150000
4990;2006;110;150000
3000;2000;115;150000
15980;2009;298;150000
1200;2002;230;150000
2950;2005;80;150000
11800;2009;110;150000
1500;2003;0;150000
1100;2016;0;150000
3300;2001;164;150000
2800;2001;101;125000
12990;2013;120;50000
17900;1995;231;150000
8000;2012;177;150000
2600;1998;218;150000
1000;2017;60;150000
1800;2006;80;150000
400;1997;118;150000
800;1996;90;150000
1800;2005;80;150000
7100;2008;143;150000
1650;2001;82;150000
1799;2003;65;100000
4750;2003;101;150000
700;1996;102;150000
750;1996;75;150000
499;1998;100;150000
1200;1995;0;150000
999;1999;75;150000
650;2000;88;150000
1100;1999;101;150000
2300;1998;201;150000
6799;2013;86;90000
2950;2003;109;150000
0;2001;150;150000
2600;2006;140;150000
1500;1995;150;150000
3600;2004;115;150000
3800;2007;69;100000
2300;2003;61;125000
99;1998;54;150000
15500;2006;306;150000
10800;2012;92;60000
10900;2002;306;90000
1150;1995;116;150000
5900;2005;90;100000
150;1997;110;150000
2700;2004;163;150000
6550;2005;105;125000
4900;2005;136;125000
9700;2012;75;40000
1799;1999;124;150000
1850;2002;75;150000
4300;2017;105;150000
17900;2010;170;100000
16500;2009;184;100000
9699;2015;60;5000
8900;2008;143;150000
6400;2008;105;150000
10500;2010;109;80000
3500;1987;136;150000
7850;2006;102;60000
999;2000;90;150000
299;2000;0;150000
6999;2012;90;150000
449;1998;75;150000
8500;2009;75;90000
5000;1981;125;150000
800;1979;46;70000
12750;2010;140;150000
8490;2010;160;90000
800;1998;75;20000
1749;1998;101;150000
500;1995;147;150000
3000;2002;75;90000
200;2016;45;150000
18990;2007;231;70000
1900;2018;75;150000
1900;2000;170;125000
7500;2000;102;150000
10000;2006;0;5000
1790;1999;115;150000
3750;2003;90;150000
5699;2008;140;150000
4990;2006;140;150000
666;2001;75;150000
3950;2002;286;150000
5200;2004;150;150000
750;1995;60;150000
1350;2001;58;150000
1250;1997;60;150000
999;2000;55;125000
2490;2003;75;150000
6499;2017;116;90000
10400;2009;122;90000
1150;2005;65;150000
6990;2007;170;150000
350;2000;54;150000
1199;1996;90;150000
3150;2000;143;150000
950;1999;122;100000
3450;2000;116;150000
1500;2002;75;150000
2400;2002;113;150000
3800;2014;122;150000
600;2017;0;150000
200;1991;55;150000
800;1997;70;150000
5888;2008;69;80000
7900;2009;0;150000
250;2001;58;125000
650;1997;140;150000
700;1997;75;150000
2350;2000;150;150000
2150;1988;54;150000
1000;1998;150;150000
15950;2009;102;60000
200;1998;101;150000
700;1997;125;150000
17000;2012;105;30000
1950;2003;147;125000
0;2000;131;150000
12600;2009;160;60000
470;1985;50;90000
8990;2016;105;100000
9000;2010;0;40000
9500;2003;170;150000
11980;2005;272;125000
7950;2008;122;60000
1250;1997;23;80000
9650;2014;90;20000
170;1999;100;150000
7499;2011;105;100000
8450;2005;177;150000
7000;2004;143;150000
9800;2008;314;30000
1499;1989;45;150000
2500;2001;116;150000
899;1998;0;150000
1999;1999;110;150000
0;2000;0;150000
1200;2000;116;150000
5500;2007;150;150000
2200;1998;170;150000
4250;2000;105;125000
2700;2008;77;150000
6100;2009;60;80000
2800;2002;88;150000
4990;2009;45;100000
9200;1985;72;125000
3390;2007;109;150000
3250;2007;80;150000
999;1997;101;150000
6000;2008;114;150000
1000;1999;75;150000
1250;1990;105;150000
950;2000;0;150000
5850;2004;136;70000
3500;2006;109;150000
6000;2010;101;40000
700;1995;85;150000
1250;2000;150;150000
5990;2005;177;150000
800;1998;60;150000
12400;2004;218;125000
285;2014;184;50000
6000;2005;150;150000
3499;2016;0;150000
10900;2009;116;125000
1500;1991;101;80000
5999;2010;90;125000
2300;2002;122;150000
2600;2003;147;150000
14550;2011;140;125000
4999;2005;226;150000
5450;2013;87;150000
9500;2002;231;150000
2500;2002;125;150000
2799;2001;116;150000
1450;1987;0;150000
12800;2017;86;50000
1500;2001;100;150000
250;2005;69;150000
1600;1998;170;150000
8400;2008;170;150000
6750;2017;170;150000
9000;2010;143;150000
7000;2007;200;125000
2399;2004;140;150000
999;2000;60;80000
0;1993;55;20000
11499;2004;163;80000
1050;2004;70;125000
9900;2004;275;150000
1299;2000;60;100000
3699;2008;54;90000
4990;2004;150;150000
1200;1995;125;150000
2199;2001;125;150000
950;1998;170;125000
1790;2004;135;150000
2400;2001;90;150000
6000;2010;98;90000
150;1995;0;150000
11990;2012;101;100000
4900;1991;211;150000
9790;2007;136;150000
2990;2002;150;150000
2950;2017;97;150000
800;1997;75;150000
590;1994;90;150000
13490;2008;140;150000
5700;2010;69;70000
3700;2007;75;150000
10900;2008;218;150000
1500;1999;50;150000
2120;2004;177;150000
695;2003;55;150000
4200;2002;130;150000
200;2000;0;150000
0;1999;101;150000
1450;2001;0;150000
1990;2004;50;125000
380;1997;75;150000
19999;2005;330;80000
12499;2009;152;150000
6950;2008;99;60000
9699;2006;213;150000
300;1994;75;150000
6999;2017;167;150000
1000;1994;101;150000
4000;1995;116;100000
14950;2008;245;150000
2400;2001;0;100000
3400;2004;69;60000
1200;1996;193;150000
490;1998;55;90000
1450;1999;50;150000
9900;2009;105;80000
9999;2004;209;150000
15000;2013;147;60000
3333;2002;150;150000
16500;2013;245;125000
700;1999;63;90000
600;1993;71;150000
1200;2001;50;150000
1999;1995;177;150000
4444;2009;70;90000
9900;2012;69;10000
400;1997;137;150000
3000;2006;61;80000
8490;2008;105;90000
1199;1998;101;150000
999;2001;0;150000
0;1999;130;150000
12299;2013;86;70000
10450;2009;160;70000
1500;2018;0;150000
3900;2004;105;150000
2100;2001;129;150000
13899;2013;90;40000
3750;2007;77;100000
1600;1999;109;150000
8500;1980;0;150000
9198;2010;160;150000
1300;1989;98;150000
390;1997;0;150000
850;2001;90;150000
1200;1999;75;150000
1300;1999;56;150000
1200;2004;60;150000
5800;1996;212;150000
0;2018;0;150000
1999;1997;102;150000
700;2001;101;150000
13000;2005;231;150000
14999;2011;184;150000
490;1996;60;100000
3850;2005;163;150000
300;1993;0;150000
1090;2004;75;150000
1800;2001;80;150000
1750;2000;140;150000
3999;2003;0;150000
8000;2005;280;150000
1100;2001;101;150000
1499;2000;150;150000
5500;2003;116;150000
300;1996;40;90000
900;1998;170;150000
2290;1996;115;150000
5290;2003;143;125000
6690;2009;0;125000
699;2000;0;20000
1000;2000;90;150000
2350;2007;58;100000
6200;2010;69;20000
3400;2004;125;150000
6450;2014;71;20000
7590;2006;116;40000
3599;2006;77;125000
7250;2001;197;150000
650;1997;0;150000
2650;1999;150;150000
1600;1999;69;150000
14900;2008;256;150000
1500;2001;41;150000
4300;2002;116;150000
5600;2003;179;150000
3100;2003;90;150000
9600;2009;122;100000
1850;1996;45;40000
3200;2004;75;150000
600;2017;150;150000
550;1995;101;150000
1890;2002;54;150000
0;1999;75;150000
7900;2005;163;150000
3300;2005;131;150000
250;2000;60;150000
16499;2012;184;70000
300;1998;60;150000
5300;2008;65;70000
2899;2009;0;90000
4950;2006;170;150000
1250;2004;131;150000
6666;2004;218;150000
999;2002;90;150000
1200;2007;54;150000
9850;2011;136;150000
2300;2002;125;150000
600;1991;45;150000
2950;2001;102;150000
1650;1998;101;150000
650;1995;0;150000
0;2005;75;150000
1500;2000;41;150000
990;1995;90;150000
7500;2010;140;125000
2800;2005;136;150000
13300;2006;150;60000
900;1996;75;150000
2500;2004;60;90000
1890;2005;109;150000
9900;2006;256;150000
1899;2003;0;150000
14499;2017;250;150000
3900;2004;163;125000
15900;2009;177;125000
2000;1995;122;150000
3500;2004;136;150000
500;2001;58;150000
6700;2006;150;125000
4999;2002;179;150000
2500;1999;0;150000
1900;2000;165;150000
9000;2004;116;125000
5400;2007;131;150000
12999;2002;177;100000
4590;2001;118;150000
9000;2009;89;80000
5300;2004;116;100000
0;2005;101;80000
1800;2002;96;150000
1999;2002;105;150000
10000;2016;122;125000
6600;2007;170;150000
3200;2017;75;80000
3599;1999;116;80000
4000;2007;80;125000
4999;2017;192;150000
855;2002;0;150000
11990;2012;140;70000
6740;2006;140;150000
5000;2001;192;150000
11600;2006;250;125000
5200;2000;110;90000
2750;2004;75;70000
