Price;RegistrationYear;Power;Kilometer
2000;1995;0;150000
900;2001;75;125000
1750;2002;113;150000
2399;2005;80;150000
10500;2009;160;70000
450;2017;75;5000
10400;2009;122;90000
2500;2005;0;150000
2900;2004;163;150000
15800;2009;200;70000
2999;2018;0;125000
550;1999;105;150000
6999;2008;150;125000
1050;2000;65;150000
2499;1995;136;150000
999;2001;116;150000
15950;2001;300;100000
12599;2007;197;150000
950;1995;45;150000
6999;2004;177;150000
13200;2005;258;125000
4100;2005;82;150000
2999;2003;125;150000
999;2000;60;150000
1300;2005;30;150000
12500;2012;140;150000
1350;1995;193;150000
4100;2006;109;125000
2500;2015;0;150000
15000;2010;211;90000
500;1994;60;150000
9800;2013;99;30000
200;2000;0;125000
900;1999;54;150000
6990;2006;140;150000
750;1999;150;150000
5200;2004;150;150000
3700;2007;102;125000
3200;2004;136;150000
7800;2004;200;150000
11000;2011;140;80000
0;2000;54;100000
10000;2008;190;150000
1900;1995;136;150000
11990;2012;140;70000
5500;2006;170;150000
1100;2001;107;5000
16500;2009;170;100000
1100;1997;60;150000
200;1995;52;150000
4299;2010;68;70000
8399;2004;143;150000
900;1999;0;150000
1650;1999;140;30000
13900;2011;136;70000
10999;2013;90;40000
10500;2016;122;90000
670;1995;60;150000
650;2001;75;150000
5000;2009;80;90000
1500;1998;58;60000
8500;1994;190;125000
3900;2004;90;100000
3200;2004;150;150000
8900;2016;110;150000
8700;2008;150;60000
4200;2003;75;125000
1500;2004;136;150000
4490;2003;131;150000
850;1998;58;5000
780;1999;50;150000
1599;2007;69;150000
1500;1992;115;5000
2400;1998;170;150000
5590;2017;140;150000
4700;2012;69;5000
600;2001;50;150000
999;2000;116;150000
700;1999;55;100000
500;1999;107;150000
650;1996;75;150000
9000;2007;143;150000
5650;2007;75;125000
900;2017;75;150000
580;2018;82;150000
15900;2002;306;70000
2350;2004;75;150000
9850;2006;163;150000
1150;2002;75;150000
3400;2009;67;70000
5999;2004;122;150000
2500;2008;52;125000
3200;2003;90;150000
3250;1986;116;150000
3450;2001;60;40000
1700;2000;131;150000
17300;2013;136;40000
10556;2006;272;150000
6500;2006;190;150000
2500;2004;101;150000
1200;2017;75;150000
1999;2003;131;150000
10499;2006;170;125000
4690;2011;60;125000
8900;2006;256;125000
500;1997;0;150000
0;1994;150;150000
0;1990;174;150000
9600;2011;69;40000
950;1996;60;150000
1550;2003;68;150000
3900;2004;115;150000
3200;2003;143;150000
0;2018;150;150000
2500;2004;147;150000
3799;2004;116;60000
4999;2000;197;150000
600;1997;60;150000
5750;2006;141;100000
1500;1971;90;100000
2700;2004;0;150000
2899;2001;116;150000
800;2000;120;150000
499;2000;107;90000
5600;2003;116;150000
425;1997;75;150000
1450;2000;144;150000
11000;2006;170;150000
6850;2009;90;150000
9500;2016;0;125000
1399;2001;98;150000
18990;2013;122;40000
3299;2001;131;150000
1100;1998;193;150000
17500;2013;140;70000
1100;2002;126;150000
9200;2014;69;20000
2265;2001;105;150000
1350;1991;110;150000
150;2000;75;150000
3600;2002;143;150000
4800;2004;140;150000
9490;2007;140;150000
3300;2008;110;150000
1499;1984;90;90000
200;1994;71;150000
750;2001;58;125000
10700;2006;0;150000
12500;1980;136;150000
9800;2011;143;150000
0;1997;60;150000
6888;2012;75;50000
9350;2016;0;150000
2290;1998;102;150000
1500;2005;100;150000
4950;2008;75;125000
450;1993;75;90000
1500;2003;155;150000
750;2000;60;150000
899;1997;101;150000
8490;2008;140;125000
150;2000;0;100000
3300;2005;136;150000
0;1999;115;150000
999;2001;0;150000
3900;2005;120;125000
1000;2002;101;150000
3000;2003;101;125000
10500;2008;150;100000
14000;2011;170;150000
2490;1999;101;150000
5000;2004;120;150000
690;1993;90;125000
1200;2017;0;150000
800;2001;125;150000
650;1996;122;150000
300;2016;0;150000
3500;1998;101;150000
2800;2003;55;125000
0;1996;170;150000
8290;2011;85;80000
4150;2008;69;125000
1499;2007;68;150000
2350;2000;75;150000
500;2000;0;150000
3950;1965;0;30000
11890;2012;150;80000
5500;2005;109;125000
1450;2003;131;150000
7150;2009;120;150000
5300;2009;86;90000
7777;2009;143;150000
1200;2003;58;150000
6250;2011;101;150000
1799;1996;170;150000
4250;2008;80;150000
2200;2002;129;150000
14000;2009;239;60000
8690;2008;140;90000
15700;2007;272;150000
0;1999;170;150000
1400;2001;116;150000
9680;2011;95;40000
5500;1998;224;150000
299;2001;136;150000
7900;2006;129;100000
16500;2013;140;30000
4700;2004;163;150000
4750;2007;105;150000
659;1995;60;150000
5000;2015;140;150000
650;1999;90;150000
2480;2001;140;150000
1000;1996;170;90000
199;1995;90;80000
6990;2010;82;80000
299;2015;0;5000
16990;2008;265;125000
16800;2009;177;80000
2300;1997;140;150000
5699;2018;80;150000
10300;2008;174;150000
950;1997;101;150000
2500;2008;75;150000
7300;2017;105;70000
16250;2011;140;150000
3500;2003;143;150000
1700;2000;205;150000
13131;2011;140;125000
2700;2003;83;150000
3900;2012;70;125000
6300;2004;170;125000
10800;2015;60;10000
4999;2004;150;150000
11999;2004;163;150000
2300;2000;0;150000
0;1960;0;150000
1800;2000;150;150000
3500;2002;136;150000
3500;2006;150;150000
6990;2012;77;40000
500;1997;0;150000
4690;2007;64;90000
1250;2001;101;150000
12800;2011;140;125000
4799;2017;90;150000
250;1998;0;150000
2500;1989;95;150000
6200;2003;245;150000
2690;2000;128;150000
0;2006;164;5000
0;1990;0;5000
750;1998;82;150000
6500;2005;205;150000
3600;2007;0;50000
3259;2004;130;150000
2800;2004;163;150000
9950;1966;0;80000
8750;2006;150;125000
1500;1999;0;150000
3200;2004;109;150000
0;1997;90;150000
9500;2006;150;70000
490;1985;75;5000
2190;2016;150;150000
770;1997;75;150000
3700;2006;101;150000
2000;2005;0;150000
12400;2004;218;125000
2200;2006;80;150000
15500;2010;184;125000
3950;2004;120;150000
2850;2002;125;100000
3490;2006;97;150000
3999;2004;179;150000
6700;2005;116;150000
6900;2006;140;150000
4490;2003;116;150000
7400;2009;80;60000
550;1999;58;125000
8750;1998;204;125000
3490;2008;60;125000
3990;2000;163;125000
0;1985;0;5000
1200;2004;58;150000
500;1996;75;5000
9500;2005;140;125000
4444;2002;129;125000
1200;1998;54;150000
5000;2001;179;125000
1790;2004;65;150000
3000;2002;140;150000
3600;2002;0;80000
1350;1998;150;150000
2200;2017;125;150000
500;1998;0;20000
9000;2007;300;150000
2300;2008;60;50000
1950;2004;90;150000
7900;2011;105;125000
2750;1997;170;150000
900;1997;45;150000
30;1995;75;150000
49;1995;0;150000
990;1998;118;150000
19990;2013;177;150000
299;1994;0;150000
8900;2010;136;90000
1390;1997;116;150000
3990;2005;120;150000
7499;2009;170;150000
3200;2000;136;150000
9490;2010;136;150000
500;1997;86;150000
550;1995;45;150000
4750;1995;160;150000
2800;1998;123;150000
6999;2007;116;50000
9900;2011;75;80000
200;1996;75;150000
1950;2000;101;150000
700;1993;75;150000
149;1992;45;150000
1900;2003;141;150000
350;2016;0;80000
7790;2008;140;60000
15200;2014;86;20000
7222;2006;150;150000
900;2017;58;150000
11500;2008;126;70000
2999;2002;131;150000
1350;2016;0;150000
999;1995;150;150000
800;1999;0;5000
9350;2009;170;150000
2799;2003;101;150000
7500;2006;145;125000
1000;2000;110;150000
3700;2004;116;70000
999;1993;99;150000
6999;2001;197;150000
0;2000;0;150000
6500;1999;193;150000
650;1998;154;150000
370;1998;43;150000
2990;2009;0;150000
679;1996;0;150000
16900;2007;355;70000
499;2016;0;150000
550;1997;90;150000
550;1997;55;150000
550;2016;0;150000
4999;1994;0;150000
6850;2002;163;150000
9500;2005;192;70000
2000;2017;0;150000
1000;2000;150;150000
1999;2000;163;150000
8200;2008;0;125000
3900;1999;110;150000
650;2001;80;150000
1200;1987;0;150000
1000;1998;101;150000
3150;1998;125;150000
4900;2005;125;150000
990;1994;72;125000
800;1998;0;150000
13800;2008;177;125000
12900;2006;265;150000
6500;2007;177;150000
0;2000;0;150000
700;2000;50;150000
6500;2008;109;150000
5500;2000;170;150000
499;1997;75;150000
3100;2006;60;80000
2699;2005;60;90000
3600;1992;78;150000
999;2000;58;150000
4999;2005;103;50000
6499;2002;101;150000
1800;2006;55;100000
3499;2009;75;70000
5850;2010;82;90000
3300;2000;163;150000
12890;2011;140;150000
3800;1991;113;150000
550;1992;75;125000
700;1997;44;150000
5490;2012;68;50000
13000;2012;105;80000
4999;2002;250;150000
1000;2006;136;150000
1800;2006;54;150000
2999;2001;150;150000
1650;1999;122;150000
900;2003;115;150000
699;1993;0;150000
16000;2014;150;20000
1300;2017;130;150000
8100;2004;231;150000
600;2001;69;80000
6550;2013;60;30000
0;1995;54;150000
900;1996;75;150000
1950;2002;75;150000
3000;1994;101;150000
2650;2008;68;125000
2000;2004;100;150000
1650;1999;90;150000
0;2000;90;150000
3000;2000;180;150000
5600;1991;188;100000
6700;2006;102;90000
1000;2005;0;150000
2350;2005;69;150000
5800;2005;105;125000
1390;1999;0;150000
550;1996;60;150000
950;2000;145;150000
2450;2004;106;150000
6600;2006;136;125000
9900;2000;218;150000
8950;2008;177;150000
990;1999;0;150000
1690;2017;54;150000
4990;2005;109;50000
0;1999;0;150000
1500;2000;50;150000
3200;1992;116;150000
1850;1998;125;150000
14999;2009;245;150000
1450;1997;149;30000
1650;2000;0;150000
2925;2007;60;90000
3999;2002;143;150000
19500;2004;349;150000
1700;2003;131;150000
1350;2000;75;150000
13990;2009;224;150000
5000;2005;265;150000
2699;2001;150;150000
17480;2007;163;40000
11200;2013;95;50000
6400;2005;69;80000
8500;2008;160;125000
1000;2010;0;150000
850;1999;101;150000
3999;2002;112;150000
2999;1999;103;125000
2399;2004;75;100000
1250;1999;120;150000
7500;2005;179;150000
1950;1999;116;150000
1650;1999;170;150000
7600;2004;177;150000
7199;2011;90;150000
600;2005;44;150000
4500;2004;75;150000
11900;2008;143;150000
6900;2008;177;150000
545;1996;60;150000
2400;2005;0;150000
3250;2006;77;125000
1990;1996;122;150000
2599;2000;170;150000
0;1991;54;150000
3500;2000;170;150000
1999;2005;58;150000
999;2001;75;150000
499;1995;150;150000
800;1999;60;125000
999;1999;75;90000
5999;2001;165;150000
1800;2001;85;150000
2000;2005;0;100000
500;2003;58;150000
16000;2013;143;50000
3100;2006;65;150000
300;1996;90;100000
5500;2009;86;40000
2500;2001;136;125000
1200;2001;170;20000
5000;1993;116;125000
14800;1992;55;10000
2200;2007;0;150000
4850;2007;200;5000
5150;2002;150;150000
3550;1998;102;150000
10900;2017;170;150000
2100;2017;0;150000
350;2000;50;150000
19900;2011;184;60000
1199;2001;75;150000
9760;2000;218;150000
750;1999;114;150000
8500;2006;306;150000
9000;2003;170;150000
550;2016;90;150000
1299;1994;68;150000
16000;2009;231;150000
11200;2006;218;150000
4990;2009;109;150000
4690;2018;163;150000
300;1994;0;150000
1250;2002;75;150000
650;2002;60;70000
9950;2003;170;125000
6900;2005;149;150000
300;1995;150;150000
3250;2001;143;150000
8500;2008;140;150000
700;2016;0;150000
0;2017;160;125000
999;2002;131;150000
5500;2009;109;150000
9990;2010;120;150000
2699;2006;109;150000
4500;1983;60;150000
1500;1997;110;150000
3550;2006;72;150000
2699;2017;218;150000
6490;2003;170;150000
899;1998;101;125000
480;2002;125;150000
9200;2009;135;80000
900;2016;0;150000
1799;1998;101;150000
1700;2004;50;150000
1950;1996;150;150000
650;1997;75;100000
5500;2003;150;150000
899;1994;68;150000
3900;2003;64;100000
8600;2011;140;150000
6600;2006;150;150000
2699;2000;122;150000
3950;1992;98;150000
550;1989;0;150000
1350;1997;90;150000
1888;2004;75;150000
0;2007;170;150000
0;1994;210;150000
2100;1996;150;150000
4999;2005;128;150000
1300;1999;116;150000
5600;2002;150;150000
9450;2007;170;150000
3400;2002;136;125000
1800;1991;118;150000
2500;2004;155;150000
500;1996;75;100000
9000;2017;0;150000
629;1996;0;150000
5200;2004;105;150000
1500;2001;0;150000
950;1999;101;150000
8699;2005;163;150000
4750;2003;0;150000
4000;2004;163;150000
3500;1991;122;125000
950;2001;58;150000
4300;2000;90;150000
550;2001;60;150000
1300;1993;101;150000
1450;1998;101;150000
10000;2004;177;60000
7650;2010;105;90000
4990;1988;0;90000
2699;2016;150;150000
5555;2006;85;125000
200;1993;45;150000
750;1999;90;150000
2200;2005;102;150000
1300;2003;0;150000
13350;2008;197;150000
850;2002;75;150000
2250;1999;165;150000
5500;2002;250;150000
3600;2006;120;150000
250;1996;75;150000
0;2000;107;150000
900;1995;88;70000
6500;2007;170;150000
3600;1999;75;150000
2600;2003;131;150000
7999;2005;150;150000
5700;2003;177;150000
3200;2004;163;5000
2000;2004;96;150000
1500;2002;0;150000
3450;2009;58;50000
1600;2000;90;150000
1999;1990;54;90000
2700;2002;179;150000
12900;2013;86;30000
2500;2004;131;150000
70;2010;0;5000
150;1997;55;150000
5700;2004;170;150000
1000;1996;0;150000
2000;2000;105;125000
17450;2004;131;125000
55;2000;0;5000
19900;2006;224;80000
0;2000;60;150000
3150;2008;60;100000
2300;2003;0;50000
13000;2008;300;150000
6500;2004;91;100000
5300;2006;165;150000
1250;1997;110;150000
2950;2004;64;150000
9500;2009;116;150000
2600;2000;101;5000
1699;1998;101;150000
1300;1999;75;150000
7000;2011;71;30000
1150;1989;75;150000
4200;2001;163;125000
3300;2001;147;150000
8800;2009;122;70000
4300;1988;118;150000
80;1999;54;125000
265;2017;110;30000
750;2001;60;150000
6250;1999;286;150000
4500;2004;116;150000
8700;2017;141;90000
1499;1999;7515;150000
8000;2007;150;125000
3499;2006;75;150000
3300;2007;140;150000
2800;2006;144;150000
4299;2000;193;150000
4999;2005;165;125000
400;2017;90;150000
800;1996;0;150000
1200;2017;101;150000
1500;2001;105;150000
275;2000;54;150000
950;2002;0;125000
10990;2006;200;125000
6590;2004;163;150000
4000;2001;0;150000
3300;2003;101;150000
2400;1997;136;150000
1250;1992;150;150000
18500;2008;300;80000
6500;2010;86;125000
699;2016;125;150000
8100;2009;170;150000
280;2016;50;150000
2200;2018;140;150000
150;2000;54;150000
10999;2003;334;150000
5500;2003;170;150000
1390;1998;75;150000
1300;1997;75;150000
8850;2009;105;70000
3650;2001;179;150000
3750;2000;170;125000
16660;2010;143;80000
1280;2004;107;150000
2700;2004;90;150000
1350;1998;75;150000
5990;2007;177;150000
17000;2011;211;60000
750;1993;75;125000
2555;2009;52;100000
7899;2012;115;125000
500;1997;55;150000
1500;2005;69;150000
3099;2000;218;150000
14999;2011;136;70000
900;1999;60;150000
1290;2017;60;150000
2800;2018;75;150000
4950;2010;60;70000
1450;1982;0;70000
800;2001;100;150000
0;2000;0;150000
7299;2009;160;150000
650;1993;74;150000
3299;2002;147;150000
3500;2006;101;150000
1300;1998;60;150000
14000;2009;145;90000
1500;2000;1400;150000
350;2001;0;150000
1300;1996;101;150000
2500;2008;116;150000
680;2000;60;150000
11890;2011;140;150000
1600;2005;120;150000
400;1999;58;150000
1650;1998;90;150000
0;2003;0;150000
6100;2004;0;150000
3900;2007;135;150000
9899;2010;90;100000
3100;2007;0;150000
3899;2006;100;150000
2390;2003;101;150000
2550;2001;60;150000
9400;2006;170;5000
5555;1994;148;5000
500;2017;60;150000
3900;2018;135;125000
1450;1999;90;150000
7900;1977;67;80000
16900;2009;170;150000
1000;2001;0;125000
450;2016;102;150000
650;1999;60;70000
599;1996;111;150000
1500;1995;150;150000
4450;2006;140;150000
2550;2002;55;100000
0;1995;68;150000
150;1995;140;125000
600;2000;0;150000
11555;2017;160;150000
2500;1996;0;125000
250;2000;0;150000
3750;2007;67;70000
850;2000;0;150000
6999;2004;218;150000
4400;2001;0;125000
2000;1998;192;150000
9990;2006;218;150000
500;2016;75;150000
3750;2016;61;125000
11400;2017;163;80000
1450;1998;194;150000
1699;2001;125;150000
650;2016;60;150000
900;2004;60;125000
4390;2001;120;80000
1500;2002;109;150000
3100;2008;0;150000
500;1995;45;150000
2999;1994;143;150000
2299;2004;163;150000
3100;2007;73;70000
699;1995;45;150000
1500;2000;145;150000
400;2000;75;150000
4200;2008;0;150000
999;1978;72;150000
7200;2008;109;80000
5999;2016;150;150000
1850;2003;147;150000
1300;1995;193;150000
5999;2004;135;150000
1500;2002;130;150000
2300;2003;75;80000
2990;1996;95;50000
1600;1999;101;150000
10900;2004;218;150000
4450;2007;111;70000
12400;2014;82;20000
2999;2009;68;125000
350;2002;60;150000
1350;1999;0;150000
8000;1999;150;150000
11200;2011;140;150000
1400;2004;0;150000
400;2000;106;150000
2800;1996;90;150000
3800;2000;231;150000
999;1998;110;150000
4500;2007;105;150000
750;1996;60;150000
5999;2003;179;150000
7299;2006;200;150000
6000;2005;224;150000
490;1996;45;125000
2199;2002;109;150000
500;1991;70;150000
11400;2010;125;70000
15990;2011;170;150000
1750;1999;90;150000
1390;1999;101;150000
8600;2008;150;5000
12499;2008;290;150000
1999;2002;80;150000
3999;2009;110;150000
4800;2006;101;125000
8700;2008;136;60000
600;2004;82;150000
1055;2005;0;150000
13950;2006;231;150000
1200;2003;120;150000
15300;2006;224;150000
8000;2008;141;70000
4500;2006;105;150000
500;1992;150;125000
6999;2001;170;150000
2800;2006;75;50000
8399;2004;163;150000
3400;1992;54;150000
11890;2011;86;70000
5300;2009;80;150000
150;1997;0;150000
5100;2009;95;70000
16500;1983;111;150000
0;1998;101;150000
6500;2017;101;70000
1200;2004;131;150000
1100;2001;109;150000
1299;2016;115;150000
5500;2003;170;150000
2999;2004;101;150000
7800;2011;107;100000
9800;2006;231;150000
599;2001;60;150000
11500;2005;150;125000
12000;2004;192;150000
13500;2014;109;20000
16000;2008;197;90000
2500;1996;150;150000
200;2016;54;150000
11300;2011;105;20000
8499;2017;102;150000
9490;2009;125;100000
7750;2007;116;50000
3600;2001;170;150000
750;1999;65;150000
1;2000;0;5000
3450;2002;116;150000
2999;2003;131;150000
1400;1998;60;150000
5650;2005;116;125000
999;2000;58;100000
1999;1990;109;150000
8000;2007;143;150000
7399;2000;193;150000
500;1999;75;150000
16500;2009;170;125000
500;1999;60;150000
2000;2009;75;150000
4500;2001;192;150000
7490;2009;180;150000
1200;1989;0;150000
1500;1996;90;150000
3500;2004;60;60000
0;2000;116;150000
10986;2000;220;150000
15000;2011;140;125000
1899;2002;155;150000
4100;2002;192;150000
8500;2004;220;150000
8400;2008;150;60000
2850;1987;72;150000
999;2000;0;125000
5999;2005;140;150000
1800;2003;101;150000
3950;2009;0;80000
1500;1987;44;125000
0;1997;75;150000
250;1997;88;150000
18900;2010;200;80000
7499;2005;170;20000
2200;2016;50;150000
6800;1998;0;150000
2499;2005;131;150000
1090;1994;116;150000
1990;2000;193;150000
3500;2003;140;150000
2500;2002;75;150000
2999;2001;143;150000
8500;2012;60;30000
6300;2018;163;150000
9400;2013;69;20000
990;1999;75;150000
2250;1998;90;150000
9400;2010;105;125000
2250;1996;150;150000
16999;2003;129;150000
5950;2007;170;150000
4650;2003;163;150000
13000;2004;334;150000
5499;2004;136;150000
400;2000;75;125000
2400;2003;68;150000
16500;2011;204;150000
5900;2006;140;150000
170;1992;60;150000
7790;2003;177;150000
1500;1998;75;90000
2399;2003;136;100000
1250;2000;0;150000
1499;1997;98;150000
11000;2010;160;70000
3850;2004;113;150000
0;2005;0;150000
500;1996;60;150000
1100;1997;60;150000
690;2003;140;5000
4200;2017;0;150000
8500;1993;160;150000
2100;2009;75;150000
990;2000;80;150000
2150;1994;150;150000
7299;2006;150;150000
1000;1996;140;150000
7200;2006;170;150000
1100;1982;54;150000
2000;2001;131;150000
500;2002;50;150000
850;2000;0;150000
3999;2008;95;50000
5400;2007;143;150000
3900;2002;116;150000
5000;2005;130;70000
5500;2007;102;150000
5700;2007;105;150000
6749;2009;232;150000
19399;2011;170;70000
235;2013;69;40000
17000;1988;185;90000
2200;2000;150;150000
14000;2011;86;60000
8250;2003;143;125000
4000;2003;150;150000
6890;2006;140;150000
2800;2005;109;150000
350;2005;60;100000
275;2016;60;125000
0;2001;145;150000
3900;2016;105;150000
1399;1999;114;70000
500;1997;0;150000
4900;2006;140;150000
400;2016;60;150000
6500;2009;110;150000
13900;2011;109;80000
1590;2000;68;150000
1299;1997;0;150000
6499;2008;110;150000
999;1995;55;150000
500;2016;60;5000
6600;2006;105;150000
4000;2008;75;50000
9900;2009;122;70000
2900;2005;74;125000
6999;2008;170;150000
1999;1999;75;150000
8950;1982;185;150000
1600;2016;125;150000
180;2001;147;150000
7999;2008;125;125000
4800;1980;50;150000
1250;2004;50;150000
1000;2000;73;150000
0;2010;115;80000
5200;2011;69;125000
1100;1999;74;150000
3000;1991;70;150000
18700;2010;239;150000
1230;1994;77;150000
7999;2008;170;150000
4190;2000;143;150000
850;2017;122;150000
400;1995;116;150000
950;1995;75;150000
900;1995;170;150000
8000;2008;268;150000
850;1997;101;150000
15499;2013;116;60000
590;1994;102;150000
3800;2001;197;150000
3850;2010;69;150000
999;1998;0;150000
1850;2002;0;150000
950;1999;75;150000
1290;2002;75;150000
2590;2003;125;150000
250;1995;75;150000
3100;2005;102;150000
50;1993;100;150000
1600;2001;115;150000
1500;1993;0;150000
8950;2006;231;150000
4500;2002;102;150000
2350;2005;0;150000
3199;2001;101;150000
9000;2010;0;125000
13199;2007;150;100000
6999;2009;125;80000
14500;2015;68;50000
750;1998;170;150000
0;1997;192;150000
800;1997;75;150000
7000;2010;170;100000
2499;2005;177;150000
6350;1971;68;5000
150;1996;45;150000
849;1999;54;150000
3999;2003;163;150000
1100;1999;136;150000
0;2001;120;150000
500;2017;90;150000
14950;2011;143;80000
17900;2013;184;30000
7599;2013;71;20000
18500;2014;140;70000
650;1999;0;100000
1770;2017;116;150000
2900;2005;0;40000
3190;2001;90;150000
950;1999;60;150000
2490;2000;50;80000
450;2016;0;150000
900;2017;60;5000
1770;2000;0;150000
300;1998;65;150000
5000;1999;193;150000
1350;2016;50;150000
13500;2017;140;40000
3000;2007;60;50000
2500;2003;105;150000
839;2018;59;150000
1200;1999;101;150000
500;2002;620;150000
14666;2011;90;60000
350;1996;60;150000
6777;2006;129;125000
150;2000;60;100000
11500;2008;143;90000
3350;2005;101;150000
4550;2004;0;150000
2650;1992;109;150000
8500;2006;140;125000
300;2000;0;20000
2790;2004;163;150000
150;1997;44;150000
5000;2007;90;150000
9990;2010;120;150000
650;1999;75;150000
17900;2010;245;150000
0;2007;170;100000
550;1997;75;150000
4600;2002;170;150000
2400;2002;121;150000
2700;2004;75;150000
1170;1996;90;150000
850;2001;95;150000
1800;1990;109;150000
4500;2003;75;150000
200;2016;101;150000
1350;2016;116;5000
850;1989;115;150000
2290;2007;94;60000
1750;1999;101;150000
3900;1999;179;150000
3950;2002;108;150000
390;1999;50;150000
3200;2004;136;150000
4900;2006;90;125000
8850;2003;143;150000
14650;2013;140;40000
800;1999;0;150000
8400;2008;143;150000
999;1997;150;150000
4300;2006;158;150000
3600;2005;122;125000
550;1989;90;150000
3600;2007;71;90000
500;1997;75;150000
2799;1990;70;150000
2200;2002;84;150000
2800;1999;116;125000
2150;2003;211;150000
8800;2006;125;150000
2699;1994;77;150000
5900;2006;140;150000
2100;2003;150;150000
13999;2008;231;150000
699;2001;0;150000
400;2016;0;150000
5890;2001;143;150000
4179;2004;101;150000
15200;2010;170;60000
9950;2003;179;80000
500;1999;90;150000
15200;2012;140;90000
3100;2004;211;150000
6499;2012;75;150000
1200;2016;60;125000
2490;1999;116;125000
350;1996;50;70000
950;1995;0;60000
2600;2002;131;150000
7700;2012;105;150000
11600;2010;175;150000
785;1997;90;150000
0;1980;0;150000
9800;2011;105;60000
450;2017;0;150000
7200;2012;60;50000
200;1995;54;50000
9100;2008;130;150000
0;1999;58;150000
2500;2001;128;90000
5500;2010;90;150000
6699;2007;140;150000
4700;2008;156;70000
19999;2014;250;90000
1450;2002;114;150000
1000;2002;110;150000
15600;2013;140;40000
6099;2004;90;30000
10950;2009;122;40000
7750;2009;140;150000
1950;2001;163;150000
250;1995;100;150000
199;1995;75;150000
750;2000;60;150000
5800;2008;88;100000
6000;2012;70;10000
2999;2001;0;150000
4900;2003;143;125000
150;1998;0;150000
7600;2005;165;150000
0;2018;60;150000
2300;2005;90;150000
8200;2006;170;80000
5600;2004;140;150000
10500;2008;140;150000
12995;2012;140;30000
7500;2002;170;150000
6500;2018;150;50000
11000;2011;140;90000
500;1997;75;150000
6300;2013;80;40000
13499;2008;170;100000
990;2002;101;150000
12700;2010;116;80000
1250;2002;75;150000
1200;2004;82;150000
1400;1991;72;90000
19875;2015;150;10000
3800;2007;80;125000
2390;1993;150;125000
6500;2003;116;150000
650;1996;170;150000
2600;2004;100;150000
2000;2004;180;150000
17500;2009;170;150000
3490;2000;165;150000
1400;2001;0;5000
3250;2006;109;150000
12950;2006;190;150000
2990;2010;60;100000
7500;2006;140;150000
800;1999;45;150000
1100;1998;54;50000
3500;2007;0;150000
8200;2007;114;100000
1200;1999;75;150000
5750;2005;192;100000
555;2000;43;150000
2250;2017;75;150000
10800;2009;143;150000
2500;2003;150;150000
15980;2010;160;70000
1199;1998;101;150000
1800;2002;102;5000
850;1997;156;150000
2700;2006;90;150000
600;1998;139;150000
17990;2013;122;60000
6480;2009;116;60000
400;1994;165;150000
499;1998;170;150000
1300;1998;101;150000
1450;1990;90;125000
1700;1998;90;150000
499;1997;75;150000
4000;2003;116;125000
2000;2005;131;150000
850;2002;0;150000
11000;2015;116;20000
2400;2017;0;150000
3600;2003;90;125000
3500;2006;150;150000
2999;1998;118;150000
1850;1988;46;150000
900;2002;150;150000
0;2000;143;150000
13250;2011;160;100000
14500;2007;306;150000
3500;1991;75;150000
1450;2002;54;125000
6870;2011;90;40000
6800;1984;184;150000
1190;2004;58;125000
1000;1998;125;100000
3350;2007;80;100000
400;1998;75;150000
2500;2005;145;125000
10500;2008;140;90000
1101;1998;115;150000
3500;2007;60;60000
1100;2000;75;150000
500;1996;100;150000
14;2000;0;5000
600;2000;150;150000
1100;1999;45;150000
1250;2000;60;150000
12000;2013;150;70000
19500;2013;122;20000
7950;2004;224;150000
500;1995;133;150000
1550;2002;82;150000
5500;2003;192;150000
230;2016;60;150000
1280;1998;75;150000
650;1997;101;150000
7950;2011;87;30000
18500;1993;320;70000
9799;2007;163;150000
1860;2005;101;150000
1800;2003;0;150000
450;2002;0;150000
6399;2004;111;150000
3000;2004;116;150000
8200;2004;177;150000
1200;1997;170;150000
15000;2007;231;150000
12500;2003;306;150000
0;2001;0;150000
7499;2004;170;80000
11990;2007;239;5000
4755;2010;143;150000
3990;1999;90;150000
5790;2003;170;150000
1850;2005;68;150000
10500;2004;163;100000
6500;2006;116;150000
1700;2002;155;150000
1199;2000;114;150000
3599;2003;90;5000
19950;1977;70;150000
1900;2000;125;150000
5750;2007;122;150000
800;1997;0;150000
1200;1998;101;150000
2990;2001;75;150000
675;1998;116;150000
5500;2008;136;150000
699;2001;60;150000
3699;2005;105;150000
599;1994;66;150000
5900;2004;140;150000
15999;2017;170;50000
11000;2012;122;50000
350;1997;0;5000
3750;2001;170;150000
2800;2004;125;150000
750;1995;90;150000
8350;2000;110;150000
4650;2008;90;150000
1500;2004;0;150000
350;1994;0;150000
17250;2009;170;100000
9499;2004;218;150000
5800;2007;122;150000
11000;2011;140;125000
1600;1998;110;150000
1950;2002;60;150000
649;2000;75;150000
4500;2005;90;150000
2950;2006;54;150000
599;2001;60;150000
4300;2005;136;90000
1999;2001;0;90000
850;1999;57;150000
12750;2008;160;50000
2800;1992;133;150000
9300;2008;140;150000
599;1998;55;150000
1100;2000;140;150000
5900;2006;140;150000
200;1998;0;150000
1600;1998;0;150000
1700;2000;110;150000
3999;2000;179;150000
3500;1997;68;150000
3250;1989;0;150000
1750;1996;116;5000
399;1996;75;80000
4250;2004;0;150000
5990;2011;73;50000
11999;2015;101;30000
850;1994;60;100000
450;1994;0;150000
